Date,Time,Time(s),O2 Charge
2019-05-23,02:56:58,38270,-6.27054
2019-05-23,02:57:09,38281,-6.26144
2019-05-23,02:57:19,38291,-6.21615
2019-05-23,02:57:29,38301,-6.22093
2019-05-23,02:57:39,38311,-6.35515
2019-05-23,02:57:49,38321,-6.17202
2019-05-23,02:57:59,38331,-6.21433
2019-05-23,02:58:09,38341,-6.25845
2019-05-23,02:58:19,38351,-6.17202
2019-05-23,02:58:29,38361,--
2019-05-23,02:58:51,38383,--
2019-05-23,02:58:51,38383,-8.17905
2019-05-23,02:59:01,38393,-8.2232
2019-05-23,02:59:11,38403,-8.17905
2019-05-23,02:59:21,38413,-8.2601
2019-05-23,02:59:31,38423,-8.21263
2019-05-23,02:59:41,38433,-8.21597
2019-05-23,02:59:51,38443,-8.12466
2019-05-23,03:00:01,38453,-8.21779
2019-05-23,03:00:11,38463,-8.12651
2019-05-23,03:00:21,38473,-8.08236
2019-05-23,03:00:31,38483,-8.21779
2019-05-23,03:00:41,38493,-8.08421
2019-05-23,03:00:51,38503,-8.30423
2019-05-23,03:01:01,38513,-8.09088
2019-05-23,03:01:11,38523,-8.03466
2019-05-23,03:01:21,38533,-8.08215
2019-05-23,03:01:31,38543,-8.13318
2019-05-23,03:01:41,38553,-8.12292
2019-05-23,03:01:51,38563,-8.13318
2019-05-23,03:02:01,38573,-8.12292
2019-05-23,03:02:11,38583,-8.03466
2019-05-23,03:02:21,38593,-8.04164
2019-05-23,03:02:31,38603,-8.08215
2019-05-23,03:02:41,38613,-8.03649
2019-05-23,03:02:52,38624,-8.10874
2019-05-23,03:03:02,38634,-7.93774
2019-05-23,03:03:12,38644,-7.99239
2019-05-23,03:03:22,38654,-8.07006
2019-05-23,03:03:32,38664,-8.04164
2019-05-23,03:03:42,38674,-8.07852
2019-05-23,03:03:52,38684,-7.99754
2019-05-23,03:04:02,38694,-8.02955
2019-05-23,03:04:12,38704,-7.91472
2019-05-23,03:04:22,38714,-7.81443
2019-05-23,03:04:32,38724,-8.03445
2019-05-23,03:04:42,38734,-7.98725
2019-05-23,03:04:52,38744,-7.94305
2019-05-23,03:05:02,38754,-7.94494
2019-05-23,03:05:12,38764,-7.93951
2019-05-23,03:05:22,38774,-7.90778
2019-05-23,03:05:32,38784,-7.86032
2019-05-23,03:05:42,38794,-7.8972
2019-05-23,03:05:52,38804,-7.81258
2019-05-23,03:06:02,38814,-7.90263
2019-05-23,03:06:12,38824,-7.97487
2019-05-23,03:06:22,38834,-7.8972
2019-05-23,03:06:32,38844,-7.81598
2019-05-23,03:06:42,38854,-7.86003
2019-05-23,03:06:52,38864,-7.82316
2019-05-23,03:07:02,38874,-7.97836
2019-05-23,03:07:12,38884,-7.80563
2019-05-23,03:07:22,38894,-7.81598
2019-05-23,03:07:32,38904,-7.77541
2019-05-23,03:07:42,38914,-7.72646
2019-05-23,03:07:52,38924,-7.59599
2019-05-23,03:08:03,38935,-7.73136
2019-05-23,03:08:13,38945,-7.72646
2019-05-23,03:08:23,38955,-7.68592
2019-05-23,03:08:33,38965,-7.72822
2019-05-23,03:08:43,38975,-7.7331
2019-05-23,03:08:53,38985,-7.64674
2019-05-23,03:09:03,38995,-7.72999
2019-05-23,03:09:13,39005,-7.73484
2019-05-23,03:09:23,39015,-7.59776
2019-05-23,03:09:33,39025,-7.64361
2019-05-23,03:09:43,39035,-7.68592
2019-05-23,03:09:53,39045,-7.55899
2019-05-23,03:10:03,39055,-7.52523
2019-05-23,03:10:13,39065,-7.76506
2019-05-23,03:10:23,39075,-7.6013
2019-05-23,03:10:33,39085,-7.59953
2019-05-23,03:10:43,39095,-7.55722
2019-05-23,03:10:53,39105,-7.60617
2019-05-23,03:11:03,39115,-7.47437
2019-05-23,03:11:13,39125,-7.34391
2019-05-23,03:11:23,39135,-7.59583
2019-05-23,03:11:33,39145,-7.44415
2019-05-23,03:11:43,39155,-7.52877
2019-05-23,03:11:53,39165,-7.43207
2019-05-23,03:12:03,39175,-7.43383
2019-05-23,03:12:13,39185,-7.39153
2019-05-23,03:12:23,39195,-7.40185
2019-05-23,03:12:33,39205,-7.43716
2019-05-23,03:12:43,39215,-7.34745
2019-05-23,03:12:53,39225,-7.38976
2019-05-23,03:13:03,39235,-7.21699
2019-05-23,03:13:14,39246,-7.35429
2019-05-23,03:13:24,39256,-7.39485
2019-05-23,03:13:34,39266,-7.31723
2019-05-23,03:13:44,39276,-7.34197
2019-05-23,03:13:54,39286,-7.34197
2019-05-23,03:14:04,39296,-7.34197
2019-05-23,03:14:14,39306,-7.25758
2019-05-23,03:14:24,39316,-7.29966
2019-05-23,03:14:34,39326,-7.26415
2019-05-23,03:14:44,39336,-7.29966
2019-05-23,03:14:54,39346,-7.21178
2019-05-23,03:15:04,39356,-7.17122
2019-05-23,03:15:14,39366,-7.21353
2019-05-23,03:15:24,39376,-7.42302
2019-05-23,03:15:34,39386,-7.25035
2019-05-23,03:15:44,39396,-7.17953
2019-05-23,03:15:54,39406,-7.30646
2019-05-23,03:16:04,39416,-7.26243
2019-05-23,03:16:14,39426,-7.21353
2019-05-23,03:16:24,39436,-7.30646
2019-05-23,03:16:34,39446,-7.20803
2019-05-23,03:16:44,39456,-7.17781
2019-05-23,03:16:54,39466,-7.20975
2019-05-23,03:17:04,39476,-7.16572
2019-05-23,03:17:14,39486,-7.25712
2019-05-23,03:17:24,39496,-7.07938
2019-05-23,03:17:34,39506,-7.25712
2019-05-23,03:17:44,39516,-7.25712
2019-05-23,03:17:54,39526,-7.17296
2019-05-23,03:18:04,39536,-7.26049
2019-05-23,03:18:14,39546,-7.12513
2019-05-23,03:18:25,39557,-7.0811
2019-05-23,03:18:35,39567,-6.99648
2019-05-23,03:18:45,39577,-7.12513
2019-05-23,03:18:55,39587,-7.08282
2019-05-23,03:19:05,39597,-7.13018
2019-05-23,03:19:15,39607,-7.12513
2019-05-23,03:19:25,39617,-7.03346
2019-05-23,03:19:35,39627,-7.11809
2019-05-23,03:19:45,39637,-6.9576
2019-05-23,03:19:55,39647,-7.12313
2019-05-23,03:20:05,39657,-6.99453
2019-05-23,03:20:15,39667,-6.99619
2019-05-23,03:20:25,39677,-7.04017
2019-05-23,03:20:35,39687,-7.03346
2019-05-23,03:20:45,39697,-6.98946
2019-05-23,03:20:55,39707,-7.03133
2019-05-23,03:21:05,39717,-6.98561
2019-05-23,03:21:15,39727,-7.02088
2019-05-23,03:21:25,39737,-6.91861
2019-05-23,03:21:35,39747,-6.89066
2019-05-23,03:21:45,39757,-6.98901
2019-05-23,03:21:55,39767,-6.9467
2019-05-23,03:22:05,39777,-6.86593
2019-05-23,03:22:15,39787,-6.94833
2019-05-23,03:22:25,39797,-7.0346
2019-05-23,03:22:35,39807,-6.90275
2019-05-23,03:22:45,39817,-6.94833
2019-05-23,03:22:55,39827,-6.89066
2019-05-23,03:23:05,39837,-6.80766
2019-05-23,03:23:15,39847,-6.89229
2019-05-23,03:23:25,39857,-6.76535
2019-05-23,03:23:35,39867,-6.86207
2019-05-23,03:23:45,39877,-6.8093
2019-05-23,03:23:56,39888,-6.85325
2019-05-23,03:24:06,39898,-6.89735
2019-05-23,03:24:16,39908,-6.8093
2019-05-23,03:24:26,39918,-6.73839
2019-05-23,03:24:36,39928,-6.85664
2019-05-23,03:24:46,39938,-6.89229
2019-05-23,03:24:56,39948,-6.89557
2019-05-23,03:25:06,39958,-6.7704
2019-05-23,03:25:16,39968,-6.86534
2019-05-23,03:25:26,39978,-6.8093
2019-05-23,03:25:36,39988,-6.75992
2019-05-23,03:25:46,39998,-6.85108
2019-05-23,03:25:56,40008,-6.68415
2019-05-23,03:26:06,40018,-6.64004
2019-05-23,03:26:16,40028,-6.7176
2019-05-23,03:26:26,40038,-6.60817
2019-05-23,03:26:36,40048,-6.75992
2019-05-23,03:26:46,40058,-6.80384
2019-05-23,03:26:56,40068,-6.85664
2019-05-23,03:27:06,40078,-6.7176
2019-05-23,03:27:16,40088,-6.68023
2019-05-23,03:27:26,40098,-6.68737
2019-05-23,03:27:36,40108,-6.72969
2019-05-23,03:27:46,40118,-6.76803
2019-05-23,03:27:56,40128,-6.60274
2019-05-23,03:28:06,40138,-6.68737
2019-05-23,03:28:16,40148,-6.68898
2019-05-23,03:28:26,40158,-6.55541
2019-05-23,03:28:36,40168,-6.47418
2019-05-23,03:28:46,40178,-6.63297
2019-05-23,03:28:56,40188,--
2019-05-23,03:29:18,40210,--
2019-05-23,03:29:19,40211,-9.10781
2019-05-23,03:29:29,40221,-9.06399
2019-05-23,03:29:39,40231,-9.11121
2019-05-23,03:29:49,40241,-9.13967
2019-05-23,03:29:59,40251,-8.98631
2019-05-23,03:30:09,40261,-9.10085
2019-05-23,03:30:19,40271,-9.06562
2019-05-23,03:30:29,40281,-9.09736
2019-05-23,03:30:39,40291,-9.02331
2019-05-23,03:30:49,40301,-9.04805
2019-05-23,03:30:59,40311,-8.96714
2019-05-23,03:31:09,40321,-9.02331
2019-05-23,03:31:19,40331,-9.01273
2019-05-23,03:31:29,40341,-9.01436
2019-05-23,03:31:39,40351,-9.01273
2019-05-23,03:31:49,40361,-9.02331
2019-05-23,03:31:59,40371,-8.91949
2019-05-23,03:32:09,40381,-9.06014
2019-05-23,03:32:19,40391,-8.91949
2019-05-23,03:32:29,40401,-8.9281
2019-05-23,03:32:39,40411,-8.84534
2019-05-23,03:32:49,40421,-8.97551
2019-05-23,03:32:59,40431,-8.88229
2019-05-23,03:33:09,40441,-8.97551
2019-05-23,03:33:19,40451,-8.87879
2019-05-23,03:33:29,40461,-8.87879
2019-05-23,03:33:39,40471,-8.83486
2019-05-23,03:33:49,40481,-8.83647
2019-05-23,03:33:59,40491,-8.84856
2019-05-23,03:34:09,40501,-8.83808
2019-05-23,03:34:19,40511,-8.88388
2019-05-23,03:34:29,40521,-8.83647
2019-05-23,03:34:39,40531,-8.8804
2019-05-23,03:34:50,40542,-8.91569
2019-05-23,03:35:00,40552,-8.75183
2019-05-23,03:35:10,40562,-8.78556
2019-05-23,03:35:20,40572,-8.79415
2019-05-23,03:35:30,40582,-8.82947
2019-05-23,03:35:40,40592,-8.75692
2019-05-23,03:35:50,40602,-8.75183
2019-05-23,03:36:00,40612,-8.74483
2019-05-23,03:36:10,40622,-8.92619
2019-05-23,03:36:20,40632,-8.78873
2019-05-23,03:36:30,40642,-8.78873
2019-05-23,03:36:40,40652,-8.75344
2019-05-23,03:36:50,40662,-8.88201
2019-05-23,03:37:00,40672,-8.74483
2019-05-23,03:37:10,40682,-8.74483
2019-05-23,03:37:20,40692,-8.66019
2019-05-23,03:37:30,40702,-8.58765
2019-05-23,03:37:40,40712,-8.71619
2019-05-23,03:37:50,40722,-8.66678
2019-05-23,03:38:00,40732,-8.57556
2019-05-23,03:38:10,40742,-8.66019
2019-05-23,03:38:20,40752,-8.62649
2019-05-23,03:38:30,40762,-8.57714
2019-05-23,03:38:40,40772,-8.75298
2019-05-23,03:38:50,40782,-8.54691
2019-05-23,03:39:00,40792,-8.57556
2019-05-23,03:39:10,40802,-8.53482
2019-05-23,03:39:20,40812,-8.50301
2019-05-23,03:39:30,40822,-8.58418
2019-05-23,03:39:40,40832,-8.45562
2019-05-23,03:39:50,40842,-8.53482
2019-05-23,03:40:01,40853,-8.4925
2019-05-23,03:40:11,40863,-8.49906
2019-05-23,03:40:21,40873,-8.57161
2019-05-23,03:40:31,40883,-8.57714
2019-05-23,03:40:41,40893,-8.45018
2019-05-23,03:40:51,40903,-8.5837
2019-05-23,03:41:01,40913,-8.53482
2019-05-23,03:41:11,40923,-8.5837
2019-05-23,03:41:21,40933,-8.5837
2019-05-23,03:41:31,40943,-8.49906
2019-05-23,03:41:41,40953,-8.48345
2019-05-23,03:41:51,40963,-8.31613
2019-05-23,03:42:01,40973,-8.52929
2019-05-23,03:42:11,40983,-8.36198
2019-05-23,03:42:21,40993,-8.44309
2019-05-23,03:42:31,41003,-8.48697
2019-05-23,03:42:41,41013,-8.49008
2019-05-23,03:42:51,41023,-8.4376
2019-05-23,03:43:01,41033,-8.49048
2019-05-23,03:43:11,41043,-8.44969
2019-05-23,03:43:21,41053,-8.31769
2019-05-23,03:43:31,41063,-8.32822
2019-05-23,03:43:41,41073,-8.36505
2019-05-23,03:43:51,41083,-8.4089
2019-05-23,03:44:01,41093,-8.36658
2019-05-23,03:44:11,41103,-8.36505
2019-05-23,03:44:21,41113,-8.31925
2019-05-23,03:44:31,41123,-8.23305
2019-05-23,03:44:41,41133,-8.32983
2019-05-23,03:44:51,41143,-8.26831
2019-05-23,03:45:01,41153,-8.31769
2019-05-23,03:45:12,41164,-8.14841
2019-05-23,03:45:22,41174,-8.28751
2019-05-23,03:45:32,41184,-8.32425
2019-05-23,03:45:42,41194,-8.27848
2019-05-23,03:45:52,41204,-8.19229
2019-05-23,03:46:02,41214,-8.31216
2019-05-23,03:46:12,41224,-8.35448
2019-05-23,03:46:22,41234,-8.27693
2019-05-23,03:46:32,41244,-8.19229
2019-05-23,03:46:42,41254,-8.14997
2019-05-23,03:46:52,41264,-8.10614
2019-05-23,03:47:02,41274,-8.19576
2019-05-23,03:47:12,41284,-8.27984
2019-05-23,03:47:22,41294,-8.1852
2019-05-23,03:47:32,41304,-8.18367
2019-05-23,03:47:42,41314,-8.22752
2019-05-23,03:47:52,41324,-8.14135
2019-05-23,03:48:02,41334,-8.32216
2019-05-23,03:48:12,41344,-8.14788
2019-05-23,03:48:22,41354,-8.05872
2019-05-23,03:48:32,41364,-8.14078
2019-05-23,03:48:42,41374,-8.27836
2019-05-23,03:48:52,41384,-8.05613
2019-05-23,03:49:02,41394,-8.02442
2019-05-23,03:49:12,41404,-8.02146
2019-05-23,03:49:22,41414,-8.27425
2019-05-23,03:49:32,41424,-8.1902
2019-05-23,03:49:42,41434,-7.96852
2019-05-23,03:49:52,41444,-7.97148
2019-05-23,03:50:02,41454,-8.0955
2019-05-23,03:50:12,41464,-8.17751
2019-05-23,03:50:23,41475,-8.1831
2019-05-23,03:50:33,41485,-8.1896
2019-05-23,03:50:43,41495,-7.88388
2019-05-23,03:50:53,41505,-8.05613
2019-05-23,03:51:03,41515,-8.22542
2019-05-23,03:51:13,41525,-7.97148
2019-05-23,03:51:23,41535,-8.05465
2019-05-23,03:51:33,41545,-8.13518
2019-05-23,03:51:43,41555,-7.96588
2019-05-23,03:51:53,41565,-8.05693
2019-05-23,03:52:03,41575,-7.97646
2019-05-23,03:52:13,41585,-8.0082
2019-05-23,03:52:23,41595,-7.7131
2019-05-23,03:52:33,41605,-7.93211
2019-05-23,03:52:43,41615,-8.01318
2019-05-23,03:52:53,41625,-8.05693
2019-05-23,03:53:03,41635,-7.93414
2019-05-23,03:53:13,41645,-7.92501
2019-05-23,03:53:23,41655,-7.79513
2019-05-23,03:53:33,41665,-7.8389
2019-05-23,03:53:43,41675,-7.93414
2019-05-23,03:53:53,41685,-7.84948
2019-05-23,03:54:03,41695,-7.84387
2019-05-23,03:54:13,41705,-7.7528
2019-05-23,03:54:23,41715,-7.75986
2019-05-23,03:54:33,41725,-7.88478
2019-05-23,03:54:43,41735,-7.75425
2019-05-23,03:54:53,41745,-7.8389
2019-05-23,03:55:03,41755,-7.75922
2019-05-23,03:55:13,41765,-7.80571
2019-05-23,03:55:23,41775,-7.75425
2019-05-23,03:55:34,41786,-7.80571
2019-05-23,03:55:43,41795,-7.8453
2019-05-23,03:55:54,41806,-7.88268
2019-05-23,03:56:04,41816,-7.80716
2019-05-23,03:56:14,41826,-7.63082
2019-05-23,03:56:24,41836,-7.68018
2019-05-23,03:56:34,41846,-7.68018
2019-05-23,03:56:44,41856,-7.80716
2019-05-23,03:56:54,41866,-7.66809
2019-05-23,03:57:04,41876,-7.59204
2019-05-23,03:57:14,41886,-7.75425
2019-05-23,03:57:24,41896,-7.68018
2019-05-23,03:57:34,41906,-7.71187
2019-05-23,03:57:44,41916,-7.8044
2019-05-23,03:57:54,41926,-7.72396
2019-05-23,03:58:04,41936,-7.63931
2019-05-23,03:58:14,41946,-7.63786
2019-05-23,03:58:24,41956,-7.50943
2019-05-23,03:58:34,41966,-7.62722
2019-05-23,03:58:44,41976,-7.67599
2019-05-23,03:58:54,41986,-7.79582
2019-05-23,03:59:04,41996,-7.58489
2019-05-23,03:59:14,42006,-7.51233
2019-05-23,03:59:24,42016,--
2019-05-23,03:59:46,42038,--
2019-05-23,03:59:46,42038,-9.62215
2019-05-23,03:59:56,42048,-9.5934
2019-05-23,04:00:06,42058,-9.72333
2019-05-23,04:00:16,42068,-9.66595
2019-05-23,04:00:26,42078,-9.62511
2019-05-23,04:00:36,42088,-9.6725
2019-05-23,04:00:46,42098,-9.71483
2019-05-23,04:00:56,42108,-9.53898
2019-05-23,04:01:06,42118,-9.57721
2019-05-23,04:01:17,42129,-9.62873
2019-05-23,04:01:27,42139,-9.67396
2019-05-23,04:01:37,42149,-9.6725
2019-05-23,04:01:47,42159,-9.58131
2019-05-23,04:01:57,42169,-9.53198
2019-05-23,04:02:07,42179,-9.61809
2019-05-23,04:02:17,42189,-9.7092
2019-05-23,04:02:27,42199,-9.45942
2019-05-23,04:02:37,42209,-9.75295
2019-05-23,04:02:47,42219,-9.45936
2019-05-23,04:02:57,42229,-9.62312
2019-05-23,04:03:07,42239,-9.53489
2019-05-23,04:03:17,42249,-9.62454
2019-05-23,04:03:27,42259,-9.53846
2019-05-23,04:03:37,42269,-9.5278
2019-05-23,04:03:47,42279,-9.45238
2019-05-23,04:03:57,42289,-9.36773
2019-05-23,04:04:07,42299,-9.53846
2019-05-23,04:04:17,42309,-9.53989
2019-05-23,04:04:27,42319,-9.35564
2019-05-23,04:04:37,42329,-9.49256
2019-05-23,04:04:47,42339,-9.50314
2019-05-23,04:04:57,42349,-9.36773
2019-05-23,04:05:07,42359,-9.32181
2019-05-23,04:05:17,42369,-9.33384
2019-05-23,04:05:27,42379,-9.36916
2019-05-23,04:05:37,42389,-9.46372
2019-05-23,04:05:47,42399,-9.49899
2019-05-23,04:05:57,42409,-9.36123
2019-05-23,04:06:07,42419,-9.41433
2019-05-23,04:06:17,42429,-9.42139
2019-05-23,04:06:28,42440,-9.28093
2019-05-23,04:06:38,42450,-9.28093
2019-05-23,04:06:48,42460,-9.33384
2019-05-23,04:06:58,42470,-9.29006
2019-05-23,04:07:08,42480,-9.27948
2019-05-23,04:07:18,42490,-9.45169
2019-05-23,04:07:28,42500,-9.32616
2019-05-23,04:07:38,42510,-9.28593
2019-05-23,04:07:48,42520,-9.29151
2019-05-23,04:07:58,42530,-9.20686
2019-05-23,04:08:08,42540,-9.1031
2019-05-23,04:08:18,42550,-9.19622
2019-05-23,04:08:28,42560,-9.19985
2019-05-23,04:08:38,42570,-9.2351
2019-05-23,04:08:48,42580,-9.15895
2019-05-23,04:08:58,42590,-9.27882
2019-05-23,04:09:08,42600,-9.1031
2019-05-23,04:09:18,42610,-9.02206
2019-05-23,04:09:28,42620,-9.19137
2019-05-23,04:09:38,42630,-9.26813
2019-05-23,04:09:48,42640,-9.19417
2019-05-23,04:09:58,42650,-9.28022
2019-05-23,04:10:08,42660,-8.9747
2019-05-23,04:10:18,42670,-9.15044
2019-05-23,04:10:28,42680,-9.10253
2019-05-23,04:10:38,42690,-9.15464
2019-05-23,04:10:48,42700,-8.98113
2019-05-23,04:10:58,42710,-9.01136
2019-05-23,04:11:08,42720,-8.89787
2019-05-23,04:11:18,42730,-9.13974
2019-05-23,04:11:28,42740,-9.10951
2019-05-23,04:11:38,42750,-8.88577
2019-05-23,04:11:48,42760,-9.01925
2019-05-23,04:11:59,42771,-9.10391
2019-05-23,04:12:09,42781,-9.01416
2019-05-23,04:12:19,42791,-8.9388
2019-05-23,04:12:29,42801,-9.05788
2019-05-23,04:12:39,42811,-9.15184
2019-05-23,04:12:49,42821,-8.84205
2019-05-23,04:12:59,42831,-9.06281
2019-05-23,04:13:09,42841,-8.88717
2019-05-23,04:13:19,42851,-9.06295
2019-05-23,04:13:29,42861,-8.93307
2019-05-23,04:13:39,42871,-8.81041
2019-05-23,04:13:49,42881,-8.9295
2019-05-23,04:13:59,42891,-8.88438
2019-05-23,04:14:09,42901,-8.88937
2019-05-23,04:14:19,42911,-8.93445
2019-05-23,04:14:29,42921,-8.89074
2019-05-23,04:14:39,42931,-8.88016
2019-05-23,04:14:49,42941,-8.75739
2019-05-23,04:14:59,42951,-8.96979
2019-05-23,04:15:09,42961,-8.80609
2019-05-23,04:15:19,42971,-8.92611
2019-05-23,04:15:29,42981,-8.96757
2019-05-23,04:15:39,42991,-8.78568
2019-05-23,04:15:49,43001,-8.75303
2019-05-23,04:15:59,43011,-8.75813
2019-05-23,04:16:09,43021,-8.87438
2019-05-23,04:16:19,43031,-8.80047
2019-05-23,04:16:29,43041,-8.78703
2019-05-23,04:16:39,43051,-8.83205
2019-05-23,04:16:49,43061,-8.83205
2019-05-23,04:16:59,43071,-8.84414
2019-05-23,04:17:10,43082,-8.80181
2019-05-23,04:17:20,43092,-8.79106
2019-05-23,04:17:30,43102,-8.7158
2019-05-23,04:17:40,43112,-8.66633
2019-05-23,04:17:50,43122,-8.7158
2019-05-23,04:18:00,43132,-8.79465
2019-05-23,04:18:10,43142,-8.66633
2019-05-23,04:18:20,43152,-8.58234
2019-05-23,04:18:30,43162,-8.83566
2019-05-23,04:18:40,43172,-8.61905
2019-05-23,04:18:50,43182,-8.57537
2019-05-23,04:19:00,43192,-8.66765
2019-05-23,04:19:10,43202,-8.66633
2019-05-23,04:19:20,43212,-8.67482
2019-05-23,04:19:30,43222,-8.74022
2019-05-23,04:19:40,43232,-8.54065
2019-05-23,04:19:50,43242,-8.50415
2019-05-23,04:20:00,43252,-8.75496
2019-05-23,04:20:10,43262,-8.62039
2019-05-23,04:20:20,43272,-8.75364
2019-05-23,04:20:30,43282,-8.58167
2019-05-23,04:20:40,43292,-8.75232
2019-05-23,04:20:50,43302,-8.6119
2019-05-23,04:21:00,43312,-8.57941
2019-05-23,04:21:10,43322,-8.57806
2019-05-23,04:21:20,43332,-8.61322
2019-05-23,04:21:30,43342,-8.66328
2019-05-23,04:21:40,43352,-8.54065
2019-05-23,04:21:50,43362,-8.48623
2019-05-23,04:22:00,43372,-8.55052
2019-05-23,04:22:10,43382,-8.4934
2019-05-23,04:22:21,43393,-8.48491
2019-05-23,04:22:31,43403,-8.45599
2019-05-23,04:22:41,43413,-8.49964
2019-05-23,04:22:51,43423,-8.497
2019-05-23,04:23:01,43433,-8.45599
2019-05-23,04:23:11,43443,-8.53499
2019-05-23,04:23:21,43453,-8.49964
2019-05-23,04:23:31,43463,-8.28666
2019-05-23,04:23:41,43473,-8.57089
2019-05-23,04:23:51,43483,-8.44521
2019-05-23,04:24:01,43493,-8.57014
2019-05-23,04:24:11,43503,-8.44903
2019-05-23,04:24:21,43513,-8.35659
2019-05-23,04:24:31,43523,-8.53628
2019-05-23,04:24:41,43533,-8.37132
2019-05-23,04:24:51,43543,-8.28666
2019-05-23,04:25:01,43553,-8.35614
2019-05-23,04:25:11,43563,-8.32181
2019-05-23,04:25:21,43573,-8.36055
2019-05-23,04:25:31,43583,-8.23714
2019-05-23,04:25:41,43593,-8.31613
2019-05-23,04:25:51,43603,-8.31822
2019-05-23,04:26:01,43613,-8.19351
2019-05-23,04:26:11,43623,-8.24301
2019-05-23,04:26:21,43633,-8.36543
2019-05-23,04:26:31,43643,-8.15966
2019-05-23,04:26:41,43653,-8.36055
2019-05-23,04:26:51,43663,-8.18271
2019-05-23,04:27:01,43673,-8.27018
2019-05-23,04:27:11,43683,-8.31953
2019-05-23,04:27:21,43693,-8.2772
2019-05-23,04:27:32,43704,-8.32439
2019-05-23,04:27:42,43714,-8.18785
2019-05-23,04:27:52,43724,-8.10391
2019-05-23,04:28:02,43734,-8.22655
2019-05-23,04:28:12,43744,-8.15118
2019-05-23,04:28:22,43754,-8.18551
2019-05-23,04:28:32,43764,-8.23843
2019-05-23,04:28:42,43774,-8.15376
2019-05-23,04:28:52,43784,-8.10884
2019-05-23,04:29:02,43794,-8.11014
2019-05-23,04:29:12,43804,-8.0678
2019-05-23,04:29:22,43814,-8.07631
2019-05-23,04:29:32,43824,-8.15376
2019-05-23,04:29:42,43834,-8.11143
2019-05-23,04:29:52,43844,--
2019-05-23,04:30:14,43866,--
2019-05-23,04:30:14,43866,-10.24528
2019-05-23,04:30:24,43876,-10.20025
2019-05-23,04:30:34,43886,-10.03653
2019-05-23,04:30:44,43896,-10.19314
2019-05-23,04:30:54,43906,-10.11559
2019-05-23,04:31:04,43916,-10.06251
2019-05-23,04:31:14,43926,-10.01749
2019-05-23,04:31:24,43936,-10.19182
2019-05-23,04:31:34,43946,-10.03093
2019-05-23,04:31:44,43956,-10.02249
2019-05-23,04:31:54,43966,-10.15081
2019-05-23,04:32:04,43976,-10.18882
2019-05-23,04:32:14,43986,-10.14135
2019-05-23,04:32:24,43996,-10.02249
2019-05-23,04:32:34,44006,-10.10979
2019-05-23,04:32:44,44016,-10.02249
2019-05-23,04:32:54,44026,-9.98147
2019-05-23,04:33:04,44036,-10.06614
2019-05-23,04:33:15,44047,-10.02513
2019-05-23,04:33:25,44057,-10.10264
2019-05-23,04:33:35,44067,-10.06614
2019-05-23,04:33:45,44077,-10.05273
2019-05-23,04:33:55,44087,-10.10264
2019-05-23,04:34:05,44097,-10.05901
2019-05-23,04:34:15,44107,-10.06031
2019-05-23,04:34:25,44117,-10.00739
2019-05-23,04:34:35,44127,-10.10394
2019-05-23,04:34:45,44137,-10.01668
2019-05-23,04:34:55,44147,-9.80113
2019-05-23,04:35:05,44157,-10.00739
2019-05-23,04:35:15,44167,-9.97564
2019-05-23,04:35:25,44177,-9.84045
2019-05-23,04:35:35,44187,-9.96872
2019-05-23,04:35:45,44197,-10.01233
2019-05-23,04:35:55,44207,-9.96999
2019-05-23,04:36:05,44217,-9.9579
2019-05-23,04:36:15,44227,-10.0475
2019-05-23,04:36:25,44237,-9.92766
2019-05-23,04:36:35,44247,-10.0475
2019-05-23,04:36:45,44257,-9.70717
2019-05-23,04:36:55,44267,-9.87815
2019-05-23,04:37:05,44277,-10.00392
2019-05-23,04:37:15,44287,-9.87196
2019-05-23,04:37:25,44297,-9.87322
2019-05-23,04:37:35,44307,-10.04874
2019-05-23,04:37:45,44317,-9.83581
2019-05-23,04:37:55,44327,-9.92049
2019-05-23,04:38:05,44337,-9.96407
2019-05-23,04:38:15,44347,-9.83581
2019-05-23,04:38:26,44358,-9.83706
2019-05-23,04:38:36,44368,-9.74622
2019-05-23,04:38:46,44378,-9.75114
2019-05-23,04:38:56,44388,-9.74622
2019-05-23,04:39:06,44398,-9.70508
2019-05-23,04:39:16,44408,-9.87939
2019-05-23,04:39:26,44418,-9.74622
2019-05-23,04:39:36,44428,-9.7088
2019-05-23,04:39:46,44438,-9.65837
2019-05-23,04:39:56,44448,-9.60955
2019-05-23,04:40:06,44458,-9.71598
2019-05-23,04:40:16,44468,-9.56846
2019-05-23,04:40:26,44478,-9.79348
2019-05-23,04:40:36,44488,-9.61079
2019-05-23,04:40:46,44498,-9.74029
2019-05-23,04:40:56,44508,-9.69671
2019-05-23,04:41:06,44518,-9.61203
2019-05-23,04:41:16,44528,-9.53327
2019-05-23,04:41:26,44538,-9.66771
2019-05-23,04:41:36,44548,-9.58055
2019-05-23,04:41:46,44558,-9.49464
2019-05-23,04:41:56,44568,-9.62413
2019-05-23,04:42:06,44578,-9.4523
2019-05-23,04:42:16,44588,-9.66647
2019-05-23,04:42:26,44598,-9.53327
2019-05-23,04:42:36,44608,-9.36514
2019-05-23,04:42:46,44618,-9.64992
2019-05-23,04:42:56,44628,-9.53227
2019-05-23,04:43:06,44638,-9.48378
2019-05-23,04:43:16,44648,-9.53946
2019-05-23,04:43:26,44658,-9.49712
